0,0,0,0
1890,0,0,1
1903,0,0,0
23462,0,1,0
23475,0,0,0
81712,0,0,1
81725,0,0,0
142946,1,0,0
142959,0,0,0
143056,0,1,0
143069,0,0,0
161537,0,0,1
161550,0,0,0
241344,0,0,1
241357,0,0,0
262605,0,1,0
262618,0,0,0
302439,1,0,0
302452,0,0,0
321187,0,0,1
321200,0,0,0
382264,0,1,0
382277,0,0,0
401011,0,0,1
401024,0,0,0
461930,1,0,0
461943,0,0,0
480833,0,0,1
480846,0,0,0
501936,0,1,0
501949,0,0,0
560655,0,0,1
560668,0,0,0
621421,1,0,0
621434,0,0,0
621531,0,1,0
621544,0,0,0
640481,0,0,1
640494,0,0,0
720292,0,0,1
720305,0,0,0
741086,0,1,0
741099,0,0,0
780922,1,0,0
780935,0,0,0
800140,0,0,1
800153,0,0,0
860754,0,1,0
860767,0,0,0
879971,0,0,1
879984,0,0,0
940426,1,0,0
940439,0,0,0
959797,0,0,1
959810,0,0,0
980434,0,1,0
980447,0,0,0
1039621,0,0,1
1039634,0,0,0
1099915,1,0,0
1099928,0,0,0
1100026,0,1,0
1100039,0,0,0
1119443,0,0,1
1119456,0,0,0
1199248,0,0,1
1199261,0,0,0
1219575,0,1,0
1219588,0,0,0
1259401,1,0,0
1259414,0,0,0
1279099,0,0,1
1279112,0,0,0
1339246,0,1,0
1339259,0,0,0
1358931,0,0,1
1358944,0,0,0
1418904,1,0,0
1418917,0,0,0
1438805,0,0,1
1438818,0,0,0
1458921,0,1,0
1458934,0,0,0
1518626,0,0,1
1518639,0,0,0
1578390,1,0,0
1578403,0,0,0
1584012,0,1,0
1584025,0,0,0
1598467,0,0,1
1598480,0,0,0
1678274,0,0,1
1678287,0,0,0
1703672,0,1,0
1703685,0,0,0
1737898,1,0,0
1737911,0,0,0
1758110,0,0,1
1758123,0,0,0
1823316,0,1,0
1823329,0,0,0
1837925,0,0,1
1837938,0,0,0
1897374,1,0,0
1897387,0,0,0
1917743,0,0,1
1917756,0,0,0
1942983,0,1,0
1942996,0,0,0
1997562,0,0,1
1997575,0,0,0
2056857,1,0,0
2056870,0,0,0
2062635,0,1,0
2062648,0,0,0
2077400,0,0,1
2077413,0,0,0
