0,1,1,0
6272,1,1,1
6285,1,1,0
26289,1,1,1
26302,1,1,0
46304,1,1,1
46317,1,1,0
66320,1,1,1
66333,1,1,0
86336,1,1,1
86348,1,1,0
106351,1,1,1
106364,1,1,0
126367,1,1,1
126380,1,1,0
146384,1,1,1
146396,1,1,0
166401,1,1,1
166414,1,1,0
186418,1,1,1
186431,1,1,0
206436,1,1,1
206449,1,1,0
226453,1,1,1
226466,1,1,0
246470,1,1,1
246483,1,1,0
266487,1,1,1
266500,1,1,0
286504,1,1,1
286517,1,1,0
306522,1,1,1
306534,1,1,0
326538,1,1,1
326551,1,1,0
346555,1,1,1
346568,1,1,0
366571,1,1,1
366584,1,1,0
386588,1,1,1
386601,1,1,0
406606,1,1,1
406619,1,1,0
426626,1,1,1
426639,1,1,0
446646,1,1,1
446659,1,1,0
466665,1,1,1
466678,1,1,0
486684,1,1,1
486697,1,1,0
506703,1,1,1
506716,1,1,0
526722,1,1,1
526735,1,1,0
546743,1,1,1
546755,1,1,0
566763,1,1,1
566776,1,1,0
586783,1,1,1
586796,1,1,0
606805,1,1,1
606818,1,1,0
626824,1,1,1
626837,1,1,0
646844,1,1,1
646857,1,1,0
666864,1,1,1
666877,1,1,0
686882,1,1,1
686894,1,1,0
706900,1,1,1
706912,1,1,0
726916,1,1,1
726929,1,1,0
746934,1,1,1
746947,1,1,0
766954,1,1,1
766967,1,1,0
786973,1,1,1
786986,1,1,0
806993,1,1,1
807006,1,1,0
827013,1,1,1
827025,1,1,0
847025,1,1,1
847038,1,1,0
867045,1,1,1
867058,1,1,0
887065,1,1,1
887077,1,1,0
907085,1,1,1
907098,1,1,0
927106,1,1,1
927119,1,1,0
947127,1,1,1
947140,1,1,0
967150,1,1,1
967162,1,1,0
987170,1,1,1
987183,1,1,0
1007192,1,1,1
1007205,1,1,0
1027213,1,1,1
1027226,1,1,0
1047234,1,1,1
1047247,1,1,0
1067254,1,1,1
1067267,1,1,0
1087275,1,1,1
1087288,1,1,0
1107297,1,1,1
1107310,1,1,0
1127320,1,1,1
1127333,1,1,0
1147341,1,1,1
1147354,1,1,0
1167363,1,1,1
1167376,1,1,0
1187384,1,1,1
1187397,1,1,0
1207405,1,1,1
1207418,1,1,0
1227419,1,1,1
1227432,1,1,0
1247441,1,1,1
1247454,1,1,0
1267462,1,1,1
1267475,1,1,0
1287484,1,1,1
1287496,1,1,0
1307504,1,1,1
1307517,1,1,0
1327526,1,1,1
1327538,1,1,0
1347546,1,1,1
1347559,1,1,0
1367566,1,1,1
1367579,1,1,0
1387587,1,1,1
1387600,1,1,0
1407608,1,1,1
1407620,1,1,0
1427624,1,1,1
1427637,1,1,0
1447635,1,1,1
1447648,1,1,0
1467648,1,1,1
1467660,1,1,0
1487662,1,1,1
1487675,1,1,0
1507678,1,1,1
1507691,1,1,0
1527693,1,1,1
1527706,1,1,0
1547709,1,1,1
1547722,1,1,0
1567724,1,1,1
1567737,1,1,0
1587740,1,1,1
1587753,1,1,0
1607757,1,1,1
1607770,1,1,0
1627774,1,1,1
1627787,1,1,0
1647792,1,1,1
1647804,1,1,0
1667808,1,1,1
1667820,1,1,0
1687825,1,1,1
1687838,1,1,0
1707843,1,1,1
1707856,1,1,0
1727859,1,1,1
1727872,1,1,0
1747876,1,1,1
1747889,1,1,0
1767893,1,1,1
1767906,1,1,0
1787910,1,1,1
1787923,1,1,0
1807926,1,1,1
1807939,1,1,0
1827943,1,1,1
1827956,1,1,0
1847960,1,1,1
1847973,1,1,0
1867978,1,1,1
1867990,1,1,0
1887995,1,1,1
1888008,1,1,0
1908012,1,1,1
1908025,1,1,0
1928030,1,1,1
1928043,1,1,0
1948042,1,1,1
1948055,1,1,0
1968062,1,1,1
1968075,1,1,0
1988081,1,1,1
1988094,1,1,0
2008100,1,1,1
2008113,1,1,0
2028119,1,1,1
2028131,1,1,0
2048137,1,1,1
2048150,1,1,0
2068157,1,1,1
2068170,1,1,0
2088176,1,1,1
2088189,1,1,0
2108195,1,1,1
2108208,1,1,0
2128215,1,1,1
2128228,1,1,0
2148234,1,1,1
2148247,1,1,0
2168255,1,1,1
2168267,1,1,0
2188274,1,1,1
2188287,1,1,0
2208294,1,1,1
2208307,1,1,0
2228313,1,1,1
2228326,1,1,0
2248331,1,1,1
2248344,1,1,0
2268350,1,1,1
2268363,1,1,0
2288366,1,1,1
2288379,1,1,0
2308385,1,1,1
2308398,1,1,0
2328403,1,1,1
2328416,1,1,0
2348422,1,1,1
2348435,1,1,0
2368441,1,1,1
2368454,1,1,0
2388461,1,1,1
2388474,1,1,0
2408483,1,1,1
2408495,1,1,0
2428503,1,1,1
2428516,1,1,0
2448523,1,1,1
2448536,1,1,0
2468544,1,1,1
2468556,1,1,0
2488564,1,1,1
2488577,1,1,0
2508585,1,1,1
2508598,1,1,0
2528605,1,1,1
2528618,1,1,0
2548626,1,1,1
2548639,1,1,0
2568648,1,1,1
2568661,1,1,0
2588669,1,1,1
2588682,1,1,0
2608690,1,1,1
2608703,1,1,0
2628711,1,1,1
2628724,1,1,0
2648733,1,1,1
2648746,1,1,0
2668754,1,1,1
2668767,1,1,0
2688775,1,1,1
2688787,1,1,0
2708795,1,1,1
2708807,1,1,0
2728815,1,1,1
2728828,1,1,0
2748837,1,1,1
2748850,1,1,0
2768859,1,1,1
2768872,1,1,0
2788881,1,1,1
2788894,1,1,0
2808902,1,1,1
2808915,1,1,0
2828923,1,1,1
2828936,1,1,0
2848943,1,1,1
2848956,1,1,0
2868964,1,1,1
2868977,1,1,0
2888985,1,1,1
2888998,1,1,0
2909006,1,1,1
2909019,1,1,0
2929028,1,1,1
2929041,1,1,0
2949043,1,1,1
2949056,1,1,0
2969057,1,1,1
2969070,1,1,0
2989067,1,1,1
2989080,1,1,0
3009079,1,1,1
3009092,1,1,0
3029092,1,1,1
3029105,1,1,0
3049105,1,1,1
3049118,1,1,0
3069119,1,1,1
3069132,1,1,0
3089134,1,1,1
3089147,1,1,0
3109148,1,1,1
3109161,1,1,0
3129164,1,1,1
3129177,1,1,0
3149181,1,1,1
3149193,1,1,0
3169197,1,1,1
3169210,1,1,0
3189214,1,1,1
3189227,1,1,0
3209231,1,1,1
3209244,1,1,0
3229248,1,1,1
3229261,1,1,0
3249264,1,1,1
