0,0,0
5945417,0,1
5945428,1,1
5985537,1,0
6025564,1,1
6025566,1,0
6065593,1,1
6065595,1,0
6105620,1,1
6105622,1,0
6145647,1,1
6145649,1,0
6185672,1,1
6185674,1,0
6225697,1,1
6225699,1,0
6265722,1,1
6265724,1,0
6305747,1,1
6305749,1,0
6345546,0,0
6345549,1,0
6345794,1,1
6345797,1,0
6385820,1,1
6385822,1,0
6425843,1,1
6425845,1,0
6465867,1,1
6465869,1,0
6505890,1,1
6505892,1,0
6545911,1,1
6545914,1,0
6585935,1,1
6585937,1,0
6625959,1,1
6625962,1,0
6665986,1,1
6665989,1,0
6706012,1,1
6706014,1,0
6745498,0,0
6745501,1,0
6746040,1,1
6746042,1,0
6786068,1,1
6786070,1,0
6826096,1,1
6826098,1,0
6866123,1,1
6866126,1,0
6906150,1,1
6906152,1,0
6946180,1,1
6946182,1,0
6986209,1,1
6986212,1,0
7026237,1,1
7026240,1,0
7066265,1,1
7066268,1,0
7106291,1,1
7106294,1,0
7145480,0,0
7145483,1,0
7146317,1,1
7146319,1,0
7186345,1,1
7186347,1,0
7226372,1,1
7226374,1,0
7266401,1,1
7266403,1,0
7306428,1,1
7306430,1,0
7346456,1,1
7346458,1,0
7386485,1,1
7386488,1,0
7426512,1,1
7426515,1,0
7466539,1,1
7466541,1,0
7506563,1,1
7506565,1,0
7545460,0,0
7545463,1,0
7546590,1,1
7546592,1,0
7586619,1,1
7586622,1,0
7626647,1,1
7626650,1,0
7666673,1,1
7666675,1,0
7706700,1,1
7706703,1,0
7746727,1,1
7746729,1,0
7786757,1,1
7786759,1,0
7826789,1,1
7826791,1,0
7866819,1,1
7866821,1,0
7906849,1,1
7906851,1,0
7945453,0,0
7945456,1,0
7946877,1,1
7946879,1,0
7986905,1,1
7986907,1,0
8026936,1,1
8026938,1,0
8066965,1,1
8066967,1,0
8106993,1,1
8106995,1,0
8147021,1,1
8147023,1,0
8187052,1,1
8187054,1,0
8227084,1,1
8227087,1,0
8267116,1,1
8267118,1,0
8307146,1,1
8307149,1,0
8345459,0,0
8345461,1,0
8347177,1,1
8347179,1,0
8387209,1,1
8387211,1,0
8427242,1,1
8427245,1,0
8467273,1,1
8467276,1,0
8507302,1,1
8507304,1,0
8547334,1,1
8547336,1,0
8587363,1,1
8587365,1,0
8627391,1,1
8627394,1,0
8667420,1,1
8667422,1,0
8707447,1,1
8707449,1,0
8745463,0,0
8745465,1,0
8747474,1,1
8747477,1,0
8787501,1,1
8787503,1,0
8827527,1,1
8827530,1,0
8867554,1,1
8867557,1,0
8907580,1,1
8907583,1,0
8947606,1,1
8947609,1,0
8987633,1,1
8987636,1,0
9027662,1,1
9027664,1,0
9067691,1,1
9067694,1,0
